1,223,199,2,430,82
1,223,198,2,,
1,223,198,2,430,82
1,223,198,2,,
1,223,198,2,430,83
1,223,198,2,,
1,223,198,2,430,82
1,223,198,2,,
1,223,198,2,430,82
1,223,198,2,,
1,223,198,2,430,82
1,217,197,2,,
1,217,197,2,429,82
1,216,197,2,,
1,216,197,2,429,82
1,216,197,2,,
1,216,197,2,429,82
1,217,197,2,,
1,217,197,2,429,82
1,216,197,2,,
1,216,197,2,429,82
1,216,197,2,,
1,216,197,2,429,82
1,216,197,2,,
1,216,197,2,430,82
1,216,197,2,,
1,216,197,2,429,82
1,216,197,2,,
1,216,197,2,429,82
1,216,197,2,,
1,216,197,2,430,82
1,216,197,2,,
1,216,197,2,429,81
1,216,197,2,,
1,216,197,2,429,82
1,216,197,2,,
1,216,197,2,430,82
1,212,196,2,,
1,212,196,2,431,80
1,212,196,2,,
1,212,196,2,431,80
1,212,197,2,,
1,212,197,2,431,80
1,212,196,2,,
1,212,196,2,431,81
1,211,196,2,,
1,211,196,2,431,81
1,211,196,2,,
1,211,196,2,431,81
1,212,196,2,,
1,212,196,2,431,81
1,212,196,2,,
1,212,196,2,431,81
1,212,196,2,,
1,212,196,2,430,80
1,212,197,2,,
1,212,197,2,431,80
1,212,196,2,,
1,212,196,2,431,81
1,211,196,2,,
1,211,196,2,431,81
1,211,196,2,,
1,211,196,2,430,81
1,212,196,2,,
1,212,196,2,431,81
1,215,196,2,,
1,215,196,2,431,78
1,215,196,2,,
1,215,196,2,431,77
1,215,196,2,,
1,215,196,2,431,77
1,214,196,2,,
1,214,196,2,431,77
1,215,197,2,,
1,215,197,2,431,77
1,215,197,2,,
1,215,197,2,431,77
1,215,197,2,,
1,215,197,2,431,77
1,215,197,2,,
1,215,197,2,432,77
1,215,196,2,,
1,215,196,2,432,77
1,215,196,2,,
1,215,196,2,431,77
1,215,196,2,,
1,215,196,2,431,77
1,215,196,2,,
1,215,196,2,431,77
1,214,194,2,,
1,214,194,2,428,78
1,214,194,2,,
1,214,194,2,428,78
1,214,194,2,,
1,214,194,2,428,78
1,214,194,2,,
1,214,194,2,428,78
1,214,194,2,,
1,214,194,2,428,78
1,214,195,2,,
1,214,195,2,428,78
1,214,194,2,,
1,214,194,2,428,78
1,214,194,2,,
1,214,194,2,428,78
1,214,194,2,,
1,214,194,2,428,78
1,214,195,2,,
1,214,195,2,428,78
1,214,194,2,,
1,214,194,2,429,78
1,214,194,2,,
1,214,194,2,429,78
1,214,194,2,,
1,214,194,2,429,78
1,211,194,2,,
1,211,194,2,429,78
1,211,193,2,,
1,211,193,2,429,78
1,210,193,2,,
1,210,193,2,429,78
1,211,193,2,,
1,211,193,2,429,78
1,211,193,2,,
1,211,193,2,429,78
1,211,194,2,,
1,211,194,2,429,78
1,210,193,2,,
1,210,193,2,429,78
1,210,193,2,,
1,210,193,2,429,78
1,210,193,2,,
1,210,193,2,429,78
1,211,193,2,,
1,211,193,2,429,78
1,211,193,2,,
1,211,193,2,429,78
1,211,194,2,,
1,211,194,2,429,78
1,211,193,2,,
1,211,193,2,429,78
1,212,194,2,,
1,212,194,2,430,77
1,212,194,2,,
1,212,194,2,429,76
1,212,194,2,,
1,212,194,2,430,77
1,211,194,2,,
1,211,194,2,430,77
1,211,194,2,,
1,211,194,2,430,77
1,211,194,2,,
1,211,194,2,430,77
1,212,194,2,,
1,212,194,2,429,77
1,212,195,2,,
1,212,195,2,430,76
1,212,194,2,,
1,212,194,2,430,76
1,212,194,2,,
1,212,194,2,430,77
1,212,194,2,,
1,212,194,2,429,77
1,211,195,2,,
1,211,195,2,430,77
1,213,195,2,,
1,213,195,2,429,77
1,214,195,2,,
1,214,195,2,429,77
1,213,195,2,,
1,213,195,2,429,77
1,213,195,2,,
1,213,195,2,429,77
1,214,195,2,,
1,214,195,2,430,77
1,214,195,2,,
1,214,195,2,429,77
1,213,195,2,,
1,213,195,2,429,77
1,214,195,2,,
1,214,195,2,429,77
1,214,195,2,,
1,214,195,2,429,77
1,213,195,2,,
1,213,195,2,430,77
1,214,195,2,,
1,214,195,2,429,77
1,214,195,2,,
1,214,195,2,429,77
1,214,195,2,,
1,214,195,2,429,77
1,213,195,2,,
1,213,195,2,429,77
1,212,195,2,,
1,212,195,2,430,77
1,212,195,2,,
1,212,195,2,430,77
1,212,194,2,,
1,212,194,2,430,77
1,212,194,2,,
1,212,194,2,430,77
1,212,194,2,,
1,212,194,2,430,77
1,212,194,2,,
1,212,194,2,430,77
1,212,194,2,,
1,212,194,2,430,77
1,212,194,2,,
1,212,194,2,430,77
1,212,195,2,,
1,212,195,2,430,77
1,212,195,2,,
1,212,195,2,430,77
1,211,195,2,,
1,211,195,2,430,77
1,212,194,2,,
1,212,194,2,430,77
1,213,193,2,,
1,213,193,2,430,76
1,214,193,2,,
1,214,193,2,430,75
1,214,193,2,,
1,214,193,2,430,75
1,214,193,2,,
1,214,193,2,430,75
1,214,193,2,,
1,214,193,2,430,75
1,214,194,2,,
1,214,194,2,430,75
1,214,194,2,,
1,214,194,2,430,75
1,214,193,2,,
1,214,193,2,430,76
1,214,193,2,,
1,214,193,2,430,75
1,214,193,2,,
1,214,193,2,430,75
1,214,193,2,,
1,214,193,2,430,75
1,214,193,2,,
1,214,193,2,430,75
1,214,193,2,,
1,214,193,2,430,75
1,207,189,2,,
1,207,189,2,431,78
1,207,190,2,,
1,207,190,2,431,78
1,206,190,2,,
1,206,190,2,431,77
1,207,189,2,,
1,207,189,2,431,77
1,207,190,2,,
1,207,190,2,431,77
1,206,190,2,,
1,206,190,2,431,77
1,206,189,2,,
1,206,189,2,431,77
1,207,190,2,,
1,207,190,2,431,77
1,207,190,2,,
1,207,190,2,431,77
1,206,189,2,,
1,206,189,2,431,77
1,206,190,2,,
1,206,190,2,431,77
1,207,190,2,,
1,207,190,2,431,77
1,207,189,2,,
1,207,189,2,431,77
1,206,190,2,,
1,206,190,2,431,77
1,208,190,2,,
1,208,190,2,430,76
1,208,189,2,,
1,208,189,2,430,76
1,208,190,2,,
1,208,190,2,430,76
1,208,190,2,,
1,208,190,2,430,76
1,208,189,2,,
1,208,189,2,430,76
1,208,190,2,,
1,208,190,2,430,76
1,208,190,2,,
1,208,190,2,430,76
1,208,189,2,,
1,208,189,2,430,76
1,208,190,2,,
1,208,190,2,430,76
1,208,190,2,,
1,208,190,2,430,76
1,207,189,2,,
1,207,189,2,431,76
1,207,190,2,,
1,207,190,2,431,76
1,207,190,2,,
1,207,190,2,431,76
1,209,190,2,,
1,209,190,2,429,76
1,209,190,2,,
1,209,190,2,428,77
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,76
1,209,191,2,,
1,209,191,2,428,77
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,76
1,209,190,2,,
1,209,190,2,428,77
1,208,190,2,,
1,208,190,2,404,74
1,209,190,2,,
1,209,190,2,404,74
1,208,190,2,,
1,208,190,2,404,74
1,208,189,2,,
1,208,189,2,403,74
1,208,190,2,,
1,208,190,2,403,74
1,208,190,2,,
1,208,190,2,404,74
1,208,190,2,,
1,208,190,2,404,74
1,208,189,2,,
1,208,189,2,404,74
1,208,190,2,,
1,208,190,2,404,74
1,208,190,2,,
1,208,190,2,404,74
1,208,190,2,,
1,208,190,2,403,75
1,208,189,2,,
1,208,189,2,404,74
1,209,191,2,,
1,209,191,2,401,69
1,208,191,2,,
1,208,191,2,401,69
1,208,191,2,,
1,208,191,2,401,69
1,209,191,2,,
1,209,191,2,400,69
1,209,191,2,,
1,209,191,2,400,69
1,208,191,2,,
1,208,191,2,401,69
1,209,191,2,,
1,209,191,2,401,69
1,209,191,2,,
1,209,191,2,401,69
1,208,191,2,,
1,208,191,2,401,69
1,209,191,2,,
1,209,191,2,401,69
1,209,191,2,,
1,209,191,2,401,69
1,208,191,2,,
1,208,191,2,401,69
1,208,191,2,,
1,208,191,2,401,69
1,209,189,2,,
1,209,189,2,406,66
1,209,189,2,,
1,209,189,2,407,66
1,209,190,2,,
1,209,190,2,407,66
1,209,190,2,,
1,209,190,2,407,66
1,209,189,2,,
1,209,189,2,407,66
1,209,190,2,,
1,209,190,2,407,66
1,209,190,2,,
1,209,190,2,406,67
1,209,190,2,,
1,209,190,2,406,66
1,209,189,2,,
1,209,189,2,407,66
1,209,190,2,,
1,209,190,2,407,66
1,209,190,2,,
1,209,190,2,407,66
1,209,189,2,,
1,209,189,2,407,66
1,209,190,2,,
1,209,190,2,407,66
1,206,190,2,,
1,206,190,2,411,62
1,206,190,2,,
1,206,190,2,411,62
1,206,189,2,,
1,206,189,2,411,62
1,206,189,2,,
1,206,189,2,411,62
1,206,189,2,,
1,206,189,2,411,62
1,206,189,2,,
1,206,189,2,411,62
1,206,190,2,,
1,206,190,2,411,62
1,206,190,2,,
1,206,190,2,411,62
1,206,190,2,,
1,206,190,2,411,62
1,205,190,2,,
1,205,190,2,411,62
1,205,189,2,,
1,205,189,2,411,62
1,205,189,2,,
1,205,189,2,411,62
1,206,189,2,,
1,206,189,2,411,62
1,206,190,2,,
1,206,190,2,413,64
1,206,190,2,,
1,206,190,2,413,64
1,206,189,2,,
1,206,189,2,413,64
1,206,190,2,,
1,206,190,2,413,65
1,206,190,2,,
1,206,190,2,413,64
1,206,190,2,,
1,206,190,2,414,64
1,206,190,2,,
1,206,190,2,413,64
1,206,189,2,,
1,206,189,2,413,64
1,206,190,2,,
1,206,190,2,413,64
1,206,190,2,,
1,206,190,2,413,65
1,206,189,2,,
1,206,189,2,413,65
1,206,190,2,,
1,206,190,2,413,64
1,203,189,2,,
1,203,189,2,417,67
1,203,188,2,,
1,203,188,2,417,67
1,203,188,2,,
1,203,188,2,418,67
1,203,189,2,,
1,203,189,2,418,67
1,203,189,2,,
1,203,189,2,418,67
1,203,189,2,,
1,203,189,2,418,67
1,203,188,2,,
1,203,188,2,418,67
1,203,188,2,,
1,203,188,2,418,67
1,203,188,2,,
1,203,188,2,418,68
1,203,189,2,,
1,203,189,2,418,67
1,204,189,2,,
1,204,189,2,418,67
1,203,189,2,,
1,203,189,2,418,67
1,204,188,2,,
1,204,188,2,418,67
1,202,188,2,,
1,202,188,2,418,69
1,203,189,2,,
1,203,189,2,418,69
1,203,189,2,,
1,203,189,2,417,68
1,203,189,2,,
1,203,189,2,417,68
1,203,189,2,,
1,203,189,2,417,68
1,202,189,2,,
1,202,189,2,417,68
1,202,189,2,,
1,202,189,2,417,68
1,203,189,2,,
1,203,189,2,417,68
1,203,189,2,,
1,203,189,2,417,69
1,203,189,2,,
1,203,189,2,417,68
1,203,189,2,,
1,203,189,2,417,68
1,202,188,2,,
1,202,188,2,417,69
1,202,189,2,,
1,202,189,2,417,68
1,205,188,2,,
1,205,188,2,413,68
1,204,188,2,,
1,204,188,2,413,68
1,205,188,2,,
1,205,188,2,413,68
1,204,188,2,,
1,204,188,2,413,68
1,205,188,2,,
1,205,188,2,412,68
1,204,188,2,,
1,204,188,2,412,68
1,204,189,2,,
1,204,189,2,412,68
1,204,189,2,,
1,204,189,2,412,68
1,204,188,2,,
1,204,188,2,412,68
1,204,188,2,,
1,204,188,2,413,68
1,204,188,2,,
1,204,188,2,412,68
1,205,188,2,,
1,205,188,2,412,68
1,204,188,2,,
1,204,188,2,412,68
1,205,188,2,,
1,205,188,2,410,65
1,206,188,2,,
1,206,188,2,410,65
1,206,188,2,,
1,206,188,2,411,65
1,206,188,2,,
1,206,188,2,410,65
1,206,188,2,,
1,206,188,2,410,65
1,206,188,2,,
1,206,188,2,410,66
1,206,188,2,,
1,206,188,2,410,66
1,206,188,2,,
1,206,188,2,410,66
1,206,188,2,,
1,206,188,2,410,66
1,206,188,2,,
1,206,188,2,410,66
1,206,188,2,,
1,206,188,2,411,66
1,206,188,2,,
1,206,188,2,410,66
1,206,188,2,,
1,206,188,2,410,66
1,205,189,2,,
1,205,189,2,405,70
1,204,188,2,,
1,204,188,2,405,70
1,205,189,2,,
1,205,189,2,404,71
1,204,189,2,,
1,204,189,2,404,70
1,204,188,2,,
1,204,188,2,405,70
1,205,189,2,,
1,205,189,2,404,70
1,204,189,2,,
1,204,189,2,404,70
1,205,189,2,,
1,205,189,2,404,71
1,204,188,2,,
1,204,188,2,404,71
1,205,189,2,,
1,205,189,2,405,70
1,204,189,2,,
1,204,189,2,404,70
1,204,188,2,,
1,204,188,2,404,70
1,206,189,2,,
1,206,189,2,409,70
1,207,190,2,,
1,207,190,2,409,71
1,206,190,2,,
1,206,190,2,409,71
1,207,189,2,,
1,207,189,2,410,71
1,206,190,2,,
1,206,190,2,409,70
1,207,190,2,,
1,207,190,2,409,70
1,206,189,2,,
1,206,189,2,409,71
1,207,190,2,,
1,207,190,2,409,71
1,206,190,2,,
1,206,190,2,409,71
1,206,189,2,,
1,206,189,2,409,71
1,206,190,2,,
1,206,190,2,409,70
1,206,190,2,,
1,206,190,2,409,71
1,206,190,2,,
1,206,190,2,409,71
1,207,189,2,,
1,207,189,2,404,69
1,207,190,2,,
1,207,190,2,405,68
1,207,190,2,,
1,207,190,2,405,69
1,207,190,2,,
1,207,190,2,405,69
1,207,189,2,,
1,207,189,2,405,69
1,206,190,2,,
1,206,190,2,404,69
1,206,190,2,,
1,206,190,2,405,69
1,206,190,2,,
1,206,190,2,405,68
1,207,189,2,,
1,207,189,2,405,68
1,207,189,2,,
1,207,189,2,405,68
1,207,190,2,,
1,207,190,2,405,68
1,207,190,2,,
1,207,190,2,404,69
1,207,189,2,,
1,207,189,2,404,69
1,207,191,2,,
1,207,191,2,403,61
1,206,191,2,,
1,206,191,2,403,61
1,207,192,2,,
1,207,192,2,403,61
1,207,192,2,,
1,207,192,2,403,61
1,206,191,2,,
1,206,191,2,403,61
1,207,191,2,,
1,207,191,2,403,61
1,207,191,2,,
1,207,191,2,403,61
1,206,191,2,,
1,206,191,2,403,61
1,206,191,2,,
1,206,191,2,403,61
1,207,191,2,,
1,207,191,2,403,61
1,206,191,2,,
1,206,191,2,403,61
1,206,191,2,,
1,206,191,2,403,61
1,207,192,2,,
1,207,192,2,403,61
1,207,192,2,,
1,207,192,2,403,61
1,204,190,2,,
1,204,190,2,396,63
1,204,189,2,,
1,204,189,2,395,63
1,204,190,2,,
1,204,190,2,395,63
1,204,190,2,,
1,204,190,2,396,63
1,204,190,2,,
1,204,190,2,396,63
1,205,189,2,,
1,205,189,2,396,64
1,204,190,2,,
1,204,190,2,396,64
1,205,190,2,,
1,205,190,2,396,64
1,204,190,2,,
1,204,190,2,395,64
1,205,189,2,,
1,205,189,2,396,64
1,204,190,2,,
1,204,190,2,396,64
1,205,190,2,,
1,205,190,2,396,64
1,204,190,2,,
1,204,190,2,395,64
1,205,189,2,,
1,205,189,2,396,64
1,204,190,2,,
1,204,190,2,396,64
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,61
1,204,189,2,,
1,204,189,2,392,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,392,62
1,204,188,2,,
1,204,188,2,393,61
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,392,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,203,188,2,,
1,203,188,2,393,62
1,203,188,2,,
1,203,188,2,393,62
1,203,188,2,,
1,203,188,2,393,61
1,203,188,2,,
1,203,188,2,392,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,61
1,204,189,2,,
1,204,189,2,392,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,61
1,203,189,2,,
1,203,189,2,392,62
1,203,188,2,,
1,203,188,2,392,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,61
1,204,188,2,,
1,204,188,2,392,61
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,203,189,2,,
1,203,189,2,393,62
1,203,189,2,,
1,203,189,2,393,62
1,203,189,2,,
1,203,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,188,2,,
1,204,188,2,392,61
1,204,188,2,,
1,204,188,2,393,61
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,188,2,,
1,204,188,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,204,189,2,,
1,204,189,2,393,62
1,203,189,2,,
1,203,189,2,392,62
1,203,189,2,,
1,203,189,2,392,62
